Date,Product Name,Category,Subcategory,Price,Sale,Savings,Fandom,Character,Stock
11/17/2018,Labyrinth 'Ello Worm Plush Slippers,Accessories,Footwear,49.99,FALSE,,Cult Classics,b'undefined',In Stock
11/17/2018,Guardians of the Galaxy Groot Slippers,Accessories,Footwear,29.99,FALSE,,Marvel,b'Groot',In Stock
11/17/2018,Constellation Slippers,Accessories,Footwear,29.99,FALSE,,Space,b'Constellations',In Stock
11/17/2018,Harry Potter Hogwarts Moccasin Slippers,Accessories,Footwear,34.99,FALSE,,Harry Potter,b'Hogwarts',In Stock
11/17/2018,Twitchy Kitty Cat Paw Slippers with Sound,Accessories,Footwear,34.99,FALSE,,Cats,b'undefined',In Stock
11/17/2018,Marvel Loki Horned Slippers,Accessories,Footwear,29.99,FALSE,,Marvel,b'Loki',In Stock
11/17/2018,Nightmare Before Christmas Jack Slippers,Accessories,Footwear,29.99,FALSE,,Disney,b'Nightmare Before Christmas',In Stock
11/17/2018,Deadpool High Top Sneaker,Accessories,Footwear,74.99,FALSE,,Marvel,b'Deadpool',In Stock
11/17/2018,Captain America High Top Sneaker,Accessories,Footwear,74.99,FALSE,,Marvel,b'Captain America',In Stock
11/17/2018,Black Panther High Top Sneaker,Accessories,Footwear,59.99,FALSE,,Marvel,b'Black Panther',In Stock
11/17/2018,Star Wars R2-D2 Flats - Exclusive,Accessories,Footwear,149.99,FALSE,,Star Wars,b'R2-D2',In Stock
11/17/2018,C-3PO Flats - Limited Edition,Accessories,Footwear,149.99,FALSE,,Star Wars,b'C-3PO',In Stock
11/17/2018,Guardians of the Galaxy Baby Groot High Top Sneakers,Accessories,Footwear,74.99,FALSE,,Marvel,b'Groot',In Stock
11/17/2018,Harry Potter Boy Who Lived Low-Top Sneakers,Accessories,Footwear,49.99,FALSE,,Harry Potter,b'undefined',In Stock
11/17/2018,Unicorn Leather Sneakers,Accessories,Footwear,149.99,FALSE,,Unicorns,b'undefined',In Stock
11/17/2018,Kitty Cat Leather Sneakers,Accessories,Footwear,149.99,FALSE,,Cats,b'undefined',In Stock
11/17/2018,Wonder Woman Ladies' Lace-Up Sneakers,Accessories,Footwear,49.99,FALSE,,DC,b'undefined',In Stock
11/17/2018,Misty Reins Unicorn Sneakers - Exclusive,Accessories,Footwear,129.99,FALSE,,Unicorns,b'undefined',In Stock
11/17/2018,Winged Gladiator Sandals - Exclusive,Accessories,Footwear,64.99,FALSE,,undefined,b'undefined',In Stock
11/17/2018,Wonder Woman Slip-On Sneakers,Accessories,Footwear,49.99,FALSE,,DC,b'undefined',In Stock
11/17/2018,Night Sky LED Light-Up Heels,Accessories,Footwear,149.99,FALSE,,Space,b'undefined',In Stock
11/17/2018,Star Wars The Dark Side Flats - Limited Edition,Accessories,Footwear,149.99,FALSE,,Star Wars,b'Empire',In Stock
11/17/2018,Toy Story Arch Enemies Light-Up Heels,Accessories,Footwear,249.99,FALSE,,Disney,b'undefined',In Stock
11/17/2018,Pok&#xe9;mon Light-up Pikachu Slippers,Accessories,Footwear,29.99,FALSE,,Pokemon,b'Pikachu',Out of Stock
11/17/2018,Star Wars Darth Vader Slippers,Accessories,Footwear,29.99,FALSE,,Star Wars,b'Darth Vader',Out of Stock
11/17/2018,Wonder Woman Ladies' Metallic Hi-Top Sneakers,Accessories,Footwear,39.99,FALSE,,DC,b'Wonder Woman',Out of Stock
11/17/2018,Harry Potter Hogwarts High-Top Sneakers,Accessories,Footwear,44.99,FALSE,,Harry Potter,b'undefined',Out of Stock
11/17/2018,Star Wars I Am Your Father Flats - Limited Edition,Accessories,Footwear,149.99,FALSE,,Star Wars,b'Darth Vader',Out of Stock
11/17/2018,Wonder Woman Ladies' Athletic Sneakers,Accessories,Footwear,59.99,FALSE,,DC,b'Wonder Woman',Out of Stock
11/17/2018,Pok&#xe9;mon Snoring Snorlax Slippers,Accessories,Footwear,29.99,FALSE,,Pokemon,b'Snorlax',Out of Stock
11/17/2018,Kitty Paws Heels,Accessories,Footwear,149.99,FALSE,,Cats,b'undefined',Out of Stock
11/17/2018,Funko Rick and Morty: Blips & Chitz Mystery Box,Accessories,Keychains & Bag Accessories,29.99,FALSE,,Rick and Morty,b'undefined',In Stock
11/17/2018,Totoro Backpack Clip,Accessories,Keychains & Bag Accessories,8.99,TRUE,40,Anime/Manga,b'undefined',In Stock
11/17/2018,Star Wars R2-D2 Mini Backpack Keychain,Accessories,Keychains & Bag Accessories,14.99,TRUE,40,Star Wars,b'R2-D2',In Stock
11/17/2018,Legendary Bird Pok&#xe9;mon Pillow Danglers,Accessories,Keychains & Bag Accessories,4.49,TRUE,25,Pokemon,b'undefined',In Stock
11/17/2018,Pok&#xe9; Ball Pillow Danglers,Accessories,Keychains & Bag Accessories,4.49,TRUE,25,Pokemon,b'Pok\xc3\x83\xc2\x83\xc3\x82\xc2\xa9 Ball',In Stock
11/17/2018,Overwatch Character Lanyards,Accessories,Keychains & Bag Accessories,6.99,FALSE,,Overwatch,"b'Tracer"",""Genji'",In Stock
11/17/2018,Overwatch Character Keychains,Accessories,Keychains & Bag Accessories,8.99,FALSE,,Overwatch,"b'Tracer"",""Reaper'",In Stock
11/17/2018,Spider-Man Enamel Keychain - Exclusive,Accessories,Keychains & Bag Accessories,14.99,FALSE,,Marvel,b'Spider-Man',In Stock
11/17/2018,Star Wars BB-8 Mini Backpack Keychain,Accessories,Keychains & Bag Accessories,14.99,TRUE,40,Star Wars,b'BB-8',In Stock
11/17/2018,Handmade Damascus Heart with Paracord Carabiner Keychain - Exclusive,Accessories,Keychains & Bag Accessories,29.99,FALSE,,undefined,b'undefined',In Stock
11/17/2018,Star Wars I Love You / I Know Cufflinks,Accessories,Ties & Cufflinks,41.99,TRUE,40,Star Wars,b'undefined',In Stock
11/17/2018,Harry Potter House Cufflinks,Accessories,Ties & Cufflinks,32.99,TRUE,40,Harry Potter,"b'Slytherin"",""Ravenclaw"",""Gryffindor"",""Hufflepuff'",In Stock
11/17/2018,"Thor Ragnarok Money Clip, Tie Bar, and Cufflink Set",Accessories,Ties & Cufflinks,14.99,TRUE,40,Marvel,b'Thor',In Stock
11/17/2018,Thor Glow-In-The-Dark Cufflinks,Accessories,Ties & Cufflinks,29.99,TRUE,40,Marvel,b'Thor',In Stock
11/17/2018,Harry Potter Crest Jacquard Ties ,Accessories,Ties & Cufflinks,34.99,FALSE,,Harry Potter,"b'Hufflepuff"",""Slytherin"",""Ravenclaw"",""Gryffindor'",In Stock
11/17/2018,Deadpool Bomb Cufflinks,Accessories,Ties & Cufflinks,26.99,TRUE,40,Marvel,b'Deadpool',In Stock
11/17/2018,Spider-Man Black Matte Cufflinks,Accessories,Ties & Cufflinks,23.99,TRUE,40,Marvel,b'Spider-Man',In Stock
11/17/2018,Chewbacca Tie Bar,Accessories,Ties & Cufflinks,44.99,FALSE,,Star Wars,b'Chewbacca',In Stock
11/17/2018,Star Wars Mos Eisley Tie Bar,Accessories,Ties & Cufflinks,44.99,FALSE,,Star Wars,b'undefined',In Stock
11/17/2018,Marvel Loki Cufflinks,Accessories,Ties & Cufflinks,29.99,TRUE,40,Marvel,b'Loki',In Stock
11/17/2018,Firefly Logo Tie,Accessories,Ties & Cufflinks,24.99,FALSE,,Firefly,b'undefined',In Stock
11/17/2018,Guardians of the Galaxy Groot Cufflinks,Accessories,Ties & Cufflinks,23.99,TRUE,40,Marvel,b'Groot',In Stock
11/17/2018,Superman Silhouette Gold Cufflinks - Exclusive,Accessories,Ties & Cufflinks,20.99,TRUE,40,DC,b'Batman',In Stock
11/17/2018,Star Wars Darth Vader Lightsaber Tie Bar,Accessories,Ties & Cufflinks,49.99,FALSE,,Star Wars,b'Darth Vader',In Stock
11/17/2018,Coffee & Donuts DIY Coloring Book Tie,Accessories,Ties & Cufflinks,39.99,FALSE,,undefined,b'undefined',In Stock
11/17/2018,Fantastic Beasts Percival Tie and Pin Set - Exclusive,Accessories,Ties & Cufflinks,34.99,FALSE,,Harry Potter,b'Fantastic Beasts',In Stock
11/17/2018,Guardians of the Galaxy Accessories Gift Set - Exclusive,Accessories,Ties & Cufflinks,29.99,TRUE,40,Marvel,b'Guardians of the Galaxy',In Stock
11/17/2018,Chewbacca Tie,Accessories,Ties & Cufflinks,59.99,FALSE,,Star Wars,b'Chewbacca',In Stock
11/17/2018,Rebel Alliance Tie Bar,Accessories,Ties & Cufflinks,44.99,FALSE,,Star Wars,b'Rebel Alliance',In Stock
11/18/2018,Gaming Dice Soap Set,Accessories,Cosmetics & Body,29.99,FALSE,,Gaming,b'undefined',In Stock
11/18/2018,Harry Potter Gryffindor Spa Set,Accessories,Cosmetics & Body,79.99,FALSE,,Harry Potter,b'Gryffindor',In Stock
11/18/2018,Harry Potter Snape Always Spa Set,Accessories,Cosmetics & Body,47.99,TRUE,40,Harry Potter,b'Snape',In Stock
11/18/2018,Shower Shock Caffeinated Soap,Accessories,Cosmetics & Body,7.99,FALSE,,General,b'General',In Stock
11/18/2018,Wonder Woman Spa Set,Accessories,Cosmetics & Body,47.99,TRUE,40,DC,b'Wonder Woman',In Stock
11/18/2018,Star Wars R2-D2 Spa Set,Accessories,Cosmetics & Body,47.99,TRUE,40,Star Wars,b'R2-D2',In Stock
11/18/2018,Pusheen Glitter Graphic Cosmetic Bag,Accessories,Cosmetics & Body,10.79,TRUE,40,Pusheen,b'undefined',In Stock
11/18/2018,Anime Pigtails Wig,Accessories,Cosmetics & Body,14.99,FALSE,,Anime/Manga,b'undefined',In Stock
11/18/2018,Blackout Sleep Masks,Accessories,Cosmetics & Body,34.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,8-Bit Soap Set,Accessories,Cosmetics & Body,34.99,FALSE,,Video Games,b'undefined',In Stock
11/18/2018,Yuri!!! on ICE Folding Mirror,Accessories,Cosmetics & Body,19.99,FALSE,,Anime/Manga,b'undefined',In Stock
11/18/2018,Hello Kitty Narikiri Face Mask ,Accessories,Cosmetics & Body,0,FALSE,,Anime/Manga,b'undefined',In Stock
11/18/2018,DIY Men's Body Care Kit,Accessories,Cosmetics & Body,64.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,Hello Kitty Foot Cooling Sheet,Accessories,Cosmetics & Body,24.99,FALSE,,Anime/Manga,b'undefined',In Stock
11/18/2018,Hello Kitty 3-Pack Hand Cream Set ,Accessories,Cosmetics & Body,34.99,FALSE,,Anime/Manga,b'undefined',In Stock
11/18/2018,Hello Kitty Face Towel,Accessories,Cosmetics & Body,34.99,FALSE,,Anime/Manga,b'undefined',In Stock
11/18/2018,Hello Kitty Cherry Blossom Essence Face Pack (7Sheets X 5Pack),Accessories,Cosmetics & Body,29.99,FALSE,,Anime/Manga,b'undefined',In Stock
11/18/2018,Hello Kitty Lip Cream,Accessories,Cosmetics & Body,9.99,FALSE,,Anime/Manga,b'undefined',In Stock
11/18/2018,Hello Kitty 7Pcs Mask Pearl,Accessories,Cosmetics & Body,24.99,FALSE,,Anime/Manga,b'undefined',In Stock
11/18/2018,Crit Success D20 Beanie and Scarf Set,Accessories,Hats & Hair,34.99,FALSE,,Gaming,b'undefined',In Stock
11/18/2018,Deadpool LED Light-Up Beanie,Accessories,Hats & Hair,24.99,FALSE,,Marvel,b'Deadpool',In Stock
11/18/2018,Galaxy Beanie with LED Stars,Accessories,Hats & Hair,24.99,FALSE,,Space,b'Galaxy',In Stock
11/18/2018,Star Wars Darth Vader LED Light-Up Beanie,Accessories,Hats & Hair,24.99,FALSE,,Star Wars,b'Darth Vader',In Stock
11/18/2018,Wonder Woman Knit Pom Pom Beanie and Scarf Set,Accessories,Hats & Hair,49.99,FALSE,,DC,b'Wonder Woman',In Stock
11/18/2018,Marvel Captain America Winter Hat - Exclusive,Accessories,Hats & Hair,19.99,FALSE,,Marvel,b'Captain America',In Stock
11/18/2018,Crit Success d20 Banded Trilby,Accessories,Hats & Hair,29.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,Star Wars Boba Fett Marled Cuff Beanie,Accessories,Hats & Hair,24.99,FALSE,,Star Wars,b'Boba Fett',In Stock
11/18/2018,Star Wars Choose Your Side Cap,Accessories,Hats & Hair,24.99,FALSE,,Star Wars,"b'Empire"",""Rebel Alliance'",In Stock
11/18/2018,Nightmare Before Christmas Fairisle Pom Beanie,Accessories,Hats & Hair,24.99,FALSE,,Disney,b'Nightmare Before Christmas',In Stock
11/18/2018,Galaxy Strapback Cap with LED Stars,Accessories,Hats & Hair,24.99,FALSE,,Space,b'Galaxy',In Stock
11/18/2018,Overwatch Beanie,Accessories,Hats & Hair,14.99,FALSE,,Overwatch,b'undefined',In Stock
11/18/2018,I Need My Space Beanie and Scarf Set,Accessories,Hats & Hair,34.99,FALSE,,Space,b'undefined',In Stock
11/18/2018,Neon Dragon Beanie and Scarf Set,Accessories,Hats & Hair,34.99,FALSE,,Dragons,b'undefined',In Stock
11/18/2018,Firefly Blue Sun Pom Beanie,Accessories,Hats & Hair,19.99,FALSE,,Firefly,b'undefined',In Stock
11/18/2018,Atari 2600 Cuff Beanie,Accessories,Hats & Hair,19.99,FALSE,,Video Games,b'Atari',In Stock
11/18/2018,Minnie Mouse Pom Beanie,Accessories,Hats & Hair,24.99,FALSE,,Disney,b'undefined',In Stock
11/18/2018,Star Wars I Love You / I Know Reversible Beanie,Accessories,Hats & Hair,19.99,FALSE,,Star Wars,b'undefined',In Stock
11/18/2018,Star Wars Princess Leia Earmuffs,Accessories,Hats & Hair,19.99,FALSE,,Star Wars,b'Leia',In Stock
11/18/2018,Super Mario Piranha Plant Beanie,Accessories,Hats & Hair,24.99,FALSE,,Super Mario Bros,b'Piranha Plant',In Stock
11/18/2018,Minecraft Enderman Pom Beanie,Accessories,Hats & Hair,34.99,FALSE,,Minecraft,b'Enderman',In Stock
11/18/2018,Gamer Striped Cuff Beanie,Accessories,Hats & Hair,14.99,FALSE,,Video Games,b'undefined',In Stock
11/18/2018,Overwatch Snapback Cap,Accessories,Hats & Hair,14.99,FALSE,,Overwatch,b'undefined',In Stock
11/18/2018,Sliced Bread Earmuffs,Accessories,Hats & Hair,29.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,Kingdom Hearts Kairi Bow,Accessories,Hats & Hair,19.99,FALSE,,Video Games,b'undefined',In Stock
11/18/2018,Marvel Spider-Gwen Convertible Headwear,Accessories,Hats & Hair,9.99,FALSE,,Marvel,b'Spider-Gwen',In Stock
11/18/2018,Assassin's Creed Cuff Pom Beanie,Accessories,Hats & Hair,24.99,FALSE,,Video Games,b'undefined',In Stock
11/18/2018,Star Wars X-wing Blueprint Hat,Accessories,Hats & Hair,14.99,FALSE,,Star Wars,b'X-Wing Fighter',In Stock
11/18/2018,Zelda: Breath of the Wild Daruk Beanie Cap,Accessories,Hats & Hair,34.99,FALSE,,Legend of Zelda,b'Breath of the Wild',In Stock
11/18/2018,Doctor Who TARDIS Headband,Accessories,Hats & Hair,9.99,FALSE,,Doctor Who,b'TARDIS',In Stock
11/18/2018,Atari Black Katakana Flat Brim Cap,Accessories,Hats & Hair,29.99,FALSE,,Video Games,b'Atari',In Stock
11/18/2018,Bob's Burgers Kuchi Kopi Cap,Accessories,Hats & Hair,29.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,Pusheen Cap,Accessories,Hats & Hair,19.99,FALSE,,Pusheen,b'Pusheen',In Stock
11/18/2018,ThinkGeek Galaxy Snapback Cap,Accessories,Hats & Hair,24.99,FALSE,,Space,b'Galaxy',In Stock
11/18/2018,Star Wars Red Banner Beanie,Accessories,Hats & Hair,14.99,FALSE,,Star Wars,b'undefined',In Stock
11/18/2018,Superman Logo Strapback Cap,Accessories,Hats & Hair,19.99,FALSE,,DC,b'Superman',In Stock
11/18/2018,Beauty and the Beast Strapback Cap,Accessories,Hats & Hair,19.99,FALSE,,Disney,b'Beauty and the Beast',In Stock
11/18/2018,GeNiUS Periodic Cap,Accessories,Hats & Hair,19.99,FALSE,,STEM,b'undefined',In Stock
11/18/2018,Kingdom Hearts Paopu Hair Clip Set,Accessories,Hats & Hair,17.99,FALSE,,Video Games,b'undefined',In Stock
11/18/2018,SPACE Beanie and Scarf Set,Accessories,Hats & Hair,34.99,FALSE,,Space,b'undefined',In Stock
11/18/2018,Minecraft Enderman Mob Snapback Cap,Accessories,Hats & Hair,34.99,FALSE,,Minecraft,b'Enderman',In Stock
11/18/2018,Minecraft Creeper Pom Beanie,Accessories,Hats & Hair,34.99,FALSE,,Minecraft,b'Creeper',In Stock
11/18/2018,Narwhal Beanie,Accessories,Hats & Hair,24.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,Constellation Flat Cap,Accessories,Hats & Hair,29.99,FALSE,,Space,b'Constellations',In Stock
11/18/2018,Kingdom Hearts Heartless Cap,Accessories,Hats & Hair,24.99,FALSE,,Video Games,b'undefined',In Stock
11/18/2018,ThinkGeek Atom Snapback Cap,Accessories,Hats & Hair,19.99,FALSE,,STEM,b'undefined',In Stock
11/18/2018,Shark Attack Cap,Accessories,Hats & Hair,19.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,Vader Oversized Pom Beanie,Accessories,Hats & Hair,24.99,FALSE,,Star Wars,b'Darth Vader',In Stock
11/18/2018,Forest Fairy Gold Hair Comb,Accessories,Hats & Hair,89.99,TRUE,40,undefined,b'undefined',In Stock
11/18/2018,8-Bit Rainbow Baseball Cap,Accessories,Hats & Hair,19.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,Geek Varsity Beanie and Scarf Set,Accessories,Hats & Hair,34.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,ThinkGeek Constellation Snapback Cap,Accessories,Hats & Hair,19.99,FALSE,,Space,b'Constellations',In Stock
11/18/2018,Fairy Queen Gold Circlet Hair Jewelry,Accessories,Hats & Hair,239.99,TRUE,40,undefined,b'undefined',In Stock
11/18/2018,Donutella Headband,Accessories,Hats & Hair,29.99,FALSE,,undefined,b'undefined',In Stock
11/18/2018,Zelda: Breath of the Wild Mipha's Beanie,Accessories,Hats & Hair,54.99,FALSE,,Legend of Zelda,b'Breath of the Wild',In Stock
11/18/2018,Firefly Blue Sun Dad Hat,Accessories,Hats & Hair,24.99,FALSE,,Firefly,b'Blue Sun',Out of Stock
11/18/2018,Weyland-Yutani Corp Baseball Hat,Accessories,Hats & Hair,19.99,FALSE,,Alien,b'undefined',Out of Stock
11/18/2018,Firefly Jayne's Hat,Accessories,Hats & Hair,24.99,FALSE,,Firefly,b'undefined',Out of Stock
11/18/2018,Overwatch Team Player Snapback Cap,Accessories,Hats & Hair,14.99,FALSE,,Overwatch,b'undefined',Out of Stock
11/18/2018,Star Wars Galactic Necklace,Accessories,Jewelry,17.99,TRUE,40,Star Wars,b'undefined',In Stock
11/18/2018,Firefly Leaf on the Wind Reversible Necklace,Accessories,Jewelry,77.99,TRUE,40,Firefly,b'undefined',In Stock
11/18/2018,Mars Orbit Watch,Accessories,Jewelry,29.99,TRUE,40,Space,b'undefined',In Stock
11/18/2018,Star Trek Trillion Sterling Necklace - Exclusive,Accessories,Jewelry,77.99,TRUE,40,Star Trek,b'undefined',In Stock
11/18/2018,Solar Orbit Necklace,Accessories,Jewelry,0,TRUE,40,Space,b'undefined',In Stock
11/18/2018,Legend of Zelda Leather Watch - Exclusive ,Accessories,Jewelry,23.99,TRUE,40,Legend of Zelda,b'Zelda (DO NOT USE)',In Stock
11/18/2018,Tesla Watch,Accessories,Jewelry,59.99,TRUE,40,undefined,b'undefined',In Stock
11/18/2018,Nixon The Unit Boba Fett - Limited Reissue,Accessories,Jewelry,119.99,TRUE,40,Star Wars,b'Boba Fett',In Stock
11/18/2018,Spiral Galaxy Meteorite Pendant Necklace,Accessories,Jewelry,47.99,TRUE,40,Space,b'undefined',In Stock
11/18/2018,Coeur Sauvage Necklace Pendant ,Accessories,Jewelry,41.99,TRUE,40,Dragons,b'undefined',In Stock
11/18/2018,Star Trek Starfleet Division Sterling Silver Silver Trillion Necklace,Accessories,Jewelry,89.99,TRUE,40,Star Trek,b'Starfleet Command',In Stock
11/18/2018,Dungeon Master's Watch - Exclusive,Accessories,Jewelry,41.99,TRUE,40,Dungeons & Dragons,b'undefined',In Stock
11/18/2018,Dragon Ear Wrap,Accessories,Jewelry,29.99,TRUE,40,Dragons,b'General',In Stock
11/18/2018,Nixon Luke Skywalker Safari Watch - ThinkGeek x Nixon Exclusive,Accessories,Jewelry,179.99,TRUE,40,Star Wars,b'undefined',In Stock
11/18/2018,Firefly Sterling & Citrine Serenity Charm Necklace,Accessories,Jewelry,59.99,TRUE,40,Firefly,b'Serenity',In Stock
11/18/2018,Chromatic LED Watch,Accessories,Jewelry,29.99,TRUE,40,undefined,b'undefined',In Stock
11/18/2018,Harry Potter House Colors Watch,Accessories,Jewelry,23.99,TRUE,40,Harry Potter,"b'Ravenclaw"",""Gryffindor"",""Slytherin"",""Hufflepuff'",In Stock
11/18/2018,Stargazer's Watch - Exclusive,Accessories,Jewelry,59.99,TRUE,40,Space,b'undefined',In Stock
11/18/2018,Nixon Master Yoda Time Teller Watch - ThinkGeek x Nixon Exclusive,Accessories,Jewelry,89.99,TRUE,40,Star Wars,b'Yoda',In Stock
11/18/2018,Shadow of War One Ring,Accessories,Jewelry,11.99,TRUE,40,Tolkien,b'undefined',In Stock
11/18/2018,Fallout RadGlow Watch - Exclusive,Accessories,Jewelry,23.99,TRUE,40,Fallout,b'undefined',In Stock
11/18/2018,Celestial Fireworks LED Bracelet,Accessories,Jewelry,41.99,TRUE,40,Space,b'undefined',In Stock
11/18/2018,Star Trek Starfleet Division Sterling Silver Trillion Ring,Accessories,Jewelry,89.99,TRUE,40,Star Trek,b'Starfleet Command',In Stock
11/18/2018,The Rey Kensington Leather SW Watch - Nixon x ThinkGeek Exclusive,Accessories,Jewelry,89.99,TRUE,40,Star Wars,b'Rey',In Stock
11/18/2018,Transforming Voltron Souvenir Watch - Exclusive,Accessories,Jewelry,8.99,TRUE,40,General,b'undefined',In Stock
11/18/2018,Star Wars Yoda Stacked Pendants Necklace,Accessories,Jewelry,14.99,TRUE,40,Star Wars,b'Yoda',In Stock
11/18/2018,Raven Ear-wing Ear Wrap,Accessories,Jewelry,23.99,TRUE,40,undefined,b'undefined',In Stock
11/18/2018,D&D Logo Pendant,Accessories,Jewelry,26.99,TRUE,40,Dungeons & Dragons,b'undefined',In Stock
11/18/2018,GotG Sterling Dancing Groot Earrings,Accessories,Jewelry,59.99,TRUE,40,Marvel,b'Groot',In Stock
11/18/2018,Solar Eclipse Charmed Simplicity Necklace,Accessories,Jewelry,32.99,TRUE,40,Space,b'undefined',In Stock
11/18/2018,ThinkGeek Star Trek Collection by Her Universe Enamel Pin Sets,Accessories,Jewelry,11.99,TRUE,40,Star Trek,"b'Original Series"",""Next Generation'",In Stock
11/18/2018,Firefly Browncoat Necklace,Accessories,Jewelry,77.99,TRUE,40,Firefly,b'Browncoats',In Stock
11/18/2018,Rick and Morty Portal Signet Ring,Accessories,Jewelry,20.99,TRUE,40,Rick and Morty,b'undefined',In Stock
11/18/2018,Star Wars BB-8 Enamel Ear Jacket Earrings,Accessories,Jewelry,14.99,TRUE,40,Star Wars,b'BB-8',In Stock
11/18/2018,She-Ra Helmet Ring,Accessories,Jewelry,26.99,TRUE,40,undefined,b'undefined',In Stock
11/18/2018,Commemorative Solar Eclipse Watch - Exclusive,Accessories,Jewelry,20.99,TRUE,40,Space,b'undefined',In Stock
11/18/2018,Timepieces of Destiny 2,Accessories,Jewelry,23.99,TRUE,40,Destiny,b'undefined',In Stock
11/18/2018,Harry Potter Lumos Slytherin Charm Bracelet,Accessories,Jewelry,38.99,TRUE,40,Harry Potter,b'Slytherin',In Stock
11/18/2018,Jurassic World T. Rex Woodgrain Watch,Accessories,Jewelry,20.99,TRUE,40,Cult Classics,b'undefined',In Stock
11/18/2018,Star Wars Jedi Watch,Accessories,Jewelry,23.99,TRUE,40,Star Wars,b'Jedi',In Stock
11/18/2018,Mysterium Xarxes Daedric Watch - Skyrim Exclusive,Accessories,Jewelry,23.99,TRUE,40,Elder Scrolls V: Skyrim,b'Daedric Warrior',In Stock
11/18/2018,GotG Sterling Groot Basket Branch Ladies' Ring,Accessories,Jewelry,59.99,TRUE,40,Marvel,b'Groot',In Stock
11/18/2018,Star Trek TNG Mirror Universe Magnetic Badge,Accessories,Jewelry,14.99,FALSE,,Star Trek,b'Next Generation',In Stock
